"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","Jahrestemperatur","Jahresniederschlag","LandkreisID","Kreis","Bevölkerung_Insg","Bevölkerungsentwicklung","Bevölkerung","Bundesland","Wintertemperatur","Wintertemperatur_Vorjahr","Frühlingsniederschlag","Sommerniederschlag","Sommertemperatur","Gesamt_Inzidenz"
2018,"4336","weiblich",39.59,11.12,893.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",2.70666666666667,1.79,105.65,89.3666666666667,18.41,116.78
2019,"4336","männlich",13.02,10.72,919.1,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","männlich",13.02,10.72,919.1,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","weiblich",41.05,10.72,919.1,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","weiblich",41.05,10.72,919.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2020,"4336","männlich",24.69,11.24,841.1,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","männlich",24.69,11.24,841.1,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","weiblich",46.7,11.24,841.1,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","weiblich",46.7,11.24,841.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2021,"4336","männlich",18.97,9.7,1047.2,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","männlich",18.97,9.7,1047.2,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","weiblich",19.33,9.7,1047.2,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","weiblich",19.33,9.7,1047.2,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2022,"4336","männlich",8.67,11.52,804,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","männlich",8.67,11.52,804,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","weiblich",15.02,11.52,804,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","weiblich",15.02,11.52,804,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2023,"4336","männlich",21.68,11.35,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","männlich",21.68,11.35,NA,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","weiblich",15.02,11.35,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","weiblich",15.02,11.35,NA,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2024,"4336","männlich",8.67,NA,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","männlich",8.67,NA,NA,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","weiblich",6.83,NA,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","weiblich",6.83,NA,NA,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",NA,NA,NA,NA,NA,20.34
2011,"5029","männlich",60.88,10.06,796,"10046","St. Wendel",86942,-0.11,42753,"Saarland",2.24666666666667,-1.60666666666667,41.7,51.9333333333333,15.4166666666667,142.15
2011,"5029","weiblich",81.27,10.06,796,"10046","St. Wendel",86942,-0.11,44189,"Saarland",2.24666666666667,-1.60666666666667,41.7,51.9333333333333,15.4166666666667,142.15
2012,"5029","männlich",11.41,9.33,932.3,"10046","St. Wendel",86942,-0.11,42753,"Saarland",0.873333333333333,2.24666666666667,91.65,88.4666666666667,15.3366666666667,24.65
2012,"5029","weiblich",13.24,9.33,932.3,"10046","St. Wendel",86942,-0.11,44189,"Saarland",0.873333333333333,2.24666666666667,91.65,88.4666666666667,15.3366666666667,24.65
2013,"5029","männlich",75.79,NA,1030,"10046","St. Wendel",86942,-0.11,42753,"Saarland",0.803333333333333,0.873333333333333,129.35,103,12.99,177.98
2013,"5029","weiblich",102.19,NA,1030,"10046","St. Wendel",86942,-0.11,44189,"Saarland",0.803333333333333,0.873333333333333,129.35,103,12.99,177.98
2014,"5029","männlich",25.3,10.67,886.6,"10046","St. Wendel",86942,-0.11,42753,"Saarland",3.45333333333333,0.803333333333333,59.8,84.2666666666667,16.24,47.63
2014,"5029","weiblich",22.33,10.67,886.6,"10046","St. Wendel",86942,-0.11,44189,"Saarland",3.45333333333333,0.803333333333333,59.8,84.2666666666667,16.24,47.63
2015,"5029","männlich",31.8,10.22,787.9,"10046","St. Wendel",86942,-0.11,42753,"Saarland",2.86,3.45333333333333,44.1,38.4333333333333,16.6366666666667,76.38
2015,"5029","weiblich",44.58,10.22,787.9,"10046","St. Wendel",86942,-0.11,44189,"Saarland",2.86,3.45333333333333,44.1,38.4333333333333,16.6366666666667,76.38
2016,"5029","männlich",43.43,9.57,1033.8,"10046","St. Wendel",86942,-0.11,42753,"Saarland",2.14,2.86,133.25,105.733333333333,15.9433333333333,88.17
2016,"5029","weiblich",44.74,9.57,1033.8,"10046","St. Wendel",86942,-0.11,44189,"Saarland",2.14,2.86,133.25,105.733333333333,15.9433333333333,88.17
2017,"5029","männlich",46.03,9.96,991.2,"10046","St. Wendel",86942,-0.11,42753,"Saarland",1.45333333333333,2.14,66,89.6,17.36,88.81
2017,"5029","weiblich",42.78,9.96,991.2,"10046","St. Wendel",86942,-0.11,44189,"Saarland",1.45333333333333,2.14,66,89.6,17.36,88.81
2018,"5029","männlich",106.49,10.95,965.5,"10046","St. Wendel",86942,-0.11,42753,"Saarland",2.15333333333333,1.45333333333333,94.15,75.1666666666667,18.3366666666667,224.14
2018,"5029","weiblich",117.65,10.95,965.5,"10046","St. Wendel",86942,-0.11,44189,"Saarland",2.15333333333333,1.45333333333333,94.15,75.1666666666667,18.3366666666667,224.14
2019,"5029","männlich",83.78,10.59,1007,"10046","St. Wendel",86942,-0.11,42753,"Saarland",3.28,2.15333333333333,69.9,64.2,16.9533333333333,179.16
2019,"5029","weiblich",95.38,10.59,1007,"10046","St. Wendel",86942,-0.11,44189,"Saarland",3.28,2.15333333333333,69.9,64.2,16.9533333333333,179.16
2020,"5029","männlich",110.34,11.11,986.4,"10046","St. Wendel",86942,-0.11,42753,"Saarland",4.07666666666667,3.28,66.25,49.7666666666667,16.21,247.14
2020,"5029","weiblich",136.8,11.11,986.4,"10046","St. Wendel",86942,-0.11,44189,"Saarland",4.07666666666667,3.28,66.25,49.7666666666667,16.21,247.14
2021,"5029","männlich",63.68,9.54,860.6,"10046","St. Wendel",86942,-0.11,42753,"Saarland",2.75666666666667,4.07666666666667,94.65,98.6666666666667,15.5766666666667,150.49
2021,"5029","weiblich",86.81,9.54,860.6,"10046","St. Wendel",86942,-0.11,44189,"Saarland",2.75666666666667,4.07666666666667,94.65,98.6666666666667,15.5766666666667,150.49
2022,"5029","männlich",51.46,NA,NA,"10046","St. Wendel",86942,-0.11,42753,"Saarland",3.13333333333333,2.75666666666667,70.55,49,18.3233333333333,117.09
2022,"5029","weiblich",65.63,NA,NA,"10046","St. Wendel",86942,-0.11,44189,"Saarland",3.13333333333333,2.75666666666667,70.55,49,18.3233333333333,117.09
2023,"5029","männlich",37.42,11.12,1403.3,"10046","St. Wendel",86942,-0.11,42753,"Saarland",3.82666666666667,3.13333333333333,19.85,52.7,17.75,80.42
2023,"5029","weiblich",43,11.12,1403.3,"10046","St. Wendel",86942,-0.11,44189,"Saarland",3.82666666666667,3.13333333333333,19.85,52.7,17.75,80.42
2024,"5029","männlich",16.37,NA,NA,"10046","St. Wendel",86942,-0.11,42753,"Saarland",NA,NA,NA,NA,NA,41.26
2024,"5029","weiblich",24.89,NA,NA,"10046","St. Wendel",86942,-0.11,44189,"Saarland",NA,NA,NA,NA,NA,41.26
2011,"4336","männlich",30,10.49,685.9,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",2.95666666666667,-0.853333333333333,66.55,69.9,15.7833333333333,116.73
2011,"4336","männlich",30,10.49,685.9,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",2.95666666666667,-0.853333333333333,66.55,69.9,15.7833333333333,116.73
2011,"4336","weiblich",27.4,10.49,685.9,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",2.95666666666667,-0.853333333333333,66.55,69.9,15.7833333333333,116.73
2011,"4336","weiblich",27.4,10.49,685.9,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",2.95666666666667,-0.853333333333333,66.55,69.9,15.7833333333333,116.73
2012,"4336","männlich",42.94,9.78,844.4,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",1.31,2.95666666666667,102.75,95.4333333333333,15.9466666666667,142.36
2012,"4336","männlich",42.94,9.78,844.4,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",1.31,2.95666666666667,102.75,95.4333333333333,15.9466666666667,142.36
2012,"4336","weiblich",41.59,9.78,844.4,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",1.31,2.95666666666667,102.75,95.4333333333333,15.9466666666667,142.36
2012,"4336","weiblich",41.59,9.78,844.4,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",1.31,2.95666666666667,102.75,95.4333333333333,15.9466666666667,142.36
2013,"4336","männlich",35.36,9.21,973,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",1.33,1.31,120.85,94.4333333333333,15.84,111.8
2013,"4336","männlich",35.36,9.21,973,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",1.33,1.31,120.85,94.4333333333333,15.84,111.8
2013,"4336","weiblich",26.25,9.21,973,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",1.33,1.31,120.85,94.4333333333333,15.84,111.8
2013,"4336","weiblich",26.25,9.21,973,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",1.33,1.31,120.85,94.4333333333333,15.84,111.8
2014,"4336","männlich",13.24,10.99,772.2,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",4.01333333333333,1.33,52,78.7,16.5366666666667,50.34
2014,"4336","männlich",13.24,10.99,772.2,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",4.01333333333333,1.33,52,78.7,16.5366666666667,50.34
2014,"4336","weiblich",13.17,10.99,772.2,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",4.01333333333333,1.33,52,78.7,16.5366666666667,50.34
2014,"4336","weiblich",13.17,10.99,772.2,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",4.01333333333333,1.33,52,78.7,16.5366666666667,50.34
2015,"4336","männlich",9.98,10.55,618,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.26666666666667,4.01333333333333,41.85,34.1333333333333,17.08,58.26
2015,"4336","männlich",9.98,10.55,618,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.26666666666667,4.01333333333333,41.85,34.1333333333333,17.08,58.26
2015,"4336","weiblich",16.76,10.55,618,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.26666666666667,4.01333333333333,41.85,34.1333333333333,17.08,58.26
2015,"4336","weiblich",16.76,10.55,618,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.26666666666667,4.01333333333333,41.85,34.1333333333333,17.08,58.26
2016,"4336","männlich",8.65,9.84,854,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",2.54,3.26666666666667,113.15,90.0333333333333,16.2466666666667,67.96
2016,"4336","männlich",8.65,9.84,854,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",2.54,3.26666666666667,113.15,90.0333333333333,16.2466666666667,67.96
2016,"4336","weiblich",19.07,9.84,854,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",2.54,3.26666666666667,113.15,90.0333333333333,16.2466666666667,67.96
2016,"4336","weiblich",19.07,9.84,854,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",2.54,3.26666666666667,113.15,90.0333333333333,16.2466666666667,67.96
2017,"4336","männlich",7.4,10.17,960.2,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",1.79,2.54,88.55,94.2333333333333,17.5533333333333,60.34
2017,"4336","männlich",7.4,10.17,960.2,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",1.79,2.54,88.55,94.2333333333333,17.5533333333333,60.34
2017,"4336","weiblich",12.5,10.17,960.2,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",1.79,2.54,88.55,94.2333333333333,17.5533333333333,60.34
2017,"4336","weiblich",12.5,10.17,960.2,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",1.79,2.54,88.55,94.2333333333333,17.5533333333333,60.34
2018,"4336","männlich",22.22,11.12,893.1,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",2.70666666666667,1.79,105.65,89.3666666666667,18.41,116.78
2018,"4336","männlich",22.22,11.12,893.1,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",2.70666666666667,1.79,105.65,89.3666666666667,18.41,116.78
2018,"4336","weiblich",23.26,11.12,893.1,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",2.70666666666667,1.79,105.65,89.3666666666667,18.41,116.78
2018,"4336","weiblich",23.26,11.12,893.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",2.70666666666667,1.79,105.65,89.3666666666667,18.41,116.78
2019,"4336","männlich",8.04,10.72,919.1,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","männlich",8.04,10.72,919.1,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","weiblich",11.97,10.72,919.1,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2019,"4336","weiblich",11.97,10.72,919.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.35666666666667,2.70666666666667,48.85,49.5,16.9966666666667,74.08
2020,"4336","männlich",16.76,11.24,841.1,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","männlich",16.76,11.24,841.1,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","weiblich",16.22,11.24,841.1,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2020,"4336","weiblich",16.22,11.24,841.1,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",4.48333333333333,3.35666666666667,58.25,45.8333333333333,16.4133333333333,104.37
2021,"4336","männlich",8.07,9.7,1047.2,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","männlich",8.07,9.7,1047.2,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","weiblich",12.64,9.7,1047.2,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2021,"4336","weiblich",12.64,9.7,1047.2,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.11666666666667,4.48333333333333,129.1,143.7,15.8666666666667,59.01
2022,"4336","männlich",3.07,11.52,804,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","männlich",3.07,11.52,804,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","weiblich",7.73,11.52,804,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2022,"4336","weiblich",7.73,11.52,804,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",3.30666666666667,3.11666666666667,57.5,41.7666666666667,18.3766666666667,34.49
2023,"4336","männlich",4.92,11.35,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","männlich",4.92,11.35,NA,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","weiblich",6.54,11.35,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2023,"4336","weiblich",6.54,11.35,NA,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",4.2,3.30666666666667,26.45,54.7666666666667,17.8333333333333,48.16
2024,"4336","männlich",2.46,NA,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,162630,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","männlich",2.46,NA,NA,"10045","Saarpfalz-Kreis",142419,-0.07,69192,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","weiblich",2.38,NA,NA,"10041","Regionalverband Saarbrücken",330848,-0.03,168218,"Saarland",NA,NA,NA,NA,NA,20.34
2024,"4336","weiblich",2.38,NA,NA,"10045","Saarpfalz-Kreis",142419,-0.07,73227,"Saarland",NA,NA,NA,NA,NA,20.34
