"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2040,"2928","weiblich",41.0397245458398,"14729","Leipzig",0.14,"Sachsen",3.71454048899398,3.99,17.7133333333333,84.15,110.66,11.48,673.47,147231.928181818,288602.682727273,4.00745098039216,82.3075281653264
2024,"3234","weiblich",44.6162087993881,"14627","Meißen",-0.11,"Sachsen",3.79809721899804,3.46962962962963,17.5737037037037,32.055,32.792962962963,10.6355555555556,498.532777777778,121775.937391304,239034.50173913,3.41,89.4276744795278
2025,"3234","weiblich",44.4826276412921,"14627","Meißen",-0.11,"Sachsen",3.79509872286682,3.49944444444444,17.6072222222222,35.3075,37.1394444444445,10.7083333333333,508.449166666667,121187.906086957,237880.252608696,3.46962962962963,89.1588316707991
2026,"3234","weiblich",44.3856099066216,"14627","Meißen",-0.11,"Sachsen",3.79291531570382,3.52925925925926,17.6407407407407,38.56,41.4859259259259,10.7811111111111,518.365555555556,120599.874782609,236726.003478261,3.49944444444444,88.9633233930861
2027,"3234","weiblich",44.2888594041225,"14627","Meißen",-0.11,"Sachsen",3.79073316470493,3.55907407407407,17.6742592592593,41.8125,45.8324074074074,10.8538888888889,528.281944444444,120011.843478261,235571.754347826,3.52925925925926,88.768356495013
2028,"3234","weiblich",44.1923752765475,"14627","Meißen",-0.11,"Sachsen",3.78855226914746,3.58888888888889,17.7077777777778,45.065,50.1788888888889,10.9266666666667,538.198333333333,119423.812173913,234417.505217391,3.55907407407407,88.5739292307229
2029,"3234","weiblich",44.0961566697473,"14627","Meißen",-0.11,"Sachsen",3.78637262830912,3.6187037037037,17.7412962962963,48.3175,54.5253703703704,10.9994444444444,548.114722222222,118835.780869565,233263.256086957,3.58888888888889,88.3800398607013
2030,"3234","weiblich",44.0002027326577,"14627","Meißen",-0.11,"Sachsen",3.78419424146805,3.64851851851852,17.7748148148148,51.57,58.8718518518519,11.0722222222222,558.031111111111,118247.749565217,232109.006956522,3.6187037037037,88.1866866517503
2031,"3234","weiblich",43.9045126172882,"14627","Meißen",-0.11,"Sachsen",3.78201710790279,3.67833333333333,17.8083333333333,54.8225,63.2183333333333,11.145,567.9475,117659.71826087,230954.757826087,3.64851851851852,87.9938678769636
2032,"3234","weiblich",43.8090854787085,"14627","Meißen",-0.11,"Sachsen",3.7798412268923,3.70814814814815,17.8418518518519,58.075,67.5648148148148,11.2177777777778,577.863888888889,117071.686956522,229800.508695652,3.67833333333333,87.8015818157012
2033,"3234","weiblich",43.7139204750377,"14627","Meißen",-0.11,"Sachsen",3.77766659771597,3.73796296296296,17.8753703703704,61.3275,71.9112962962963,11.2905555555556,587.780277777778,116483.655652174,228646.259565217,3.70814814814815,87.6098267535642
2034,"3234","weiblich",43.6190167674311,"14627","Meißen",-0.11,"Sachsen",3.77549321965357,3.76777777777778,17.9088888888889,64.58,76.2577777777778,11.3633333333333,597.696666666667,115895.624347826,227492.010434783,3.73796296296296,87.4186009823702
2035,"3234","weiblich",43.5243735200685,"14627","Meißen",-0.11,"Sachsen",3.77332109198532,3.79759259259259,17.9424074074074,67.8325,80.6042592592593,11.4361111111111,607.613055555556,115307.593043478,226337.761304348,3.76777777777778,87.227902800128
2036,"3234","weiblich",43.4299899001423,"14627","Meißen",-0.11,"Sachsen",3.77115021399184,3.82740740740741,17.9759259259259,71.085,84.9507407407408,11.5088888888889,617.529444444444,114719.56173913,225183.512173913,3.79759259259259,87.0377305110131
2037,"3234","weiblich",43.3358650778453,"14627","Meißen",-0.11,"Sachsen",3.76898058495416,3.85722222222222,18.0094444444444,74.3375,89.2972222222222,11.5816666666667,627.445833333333,114131.530434783,224029.263043478,3.82740740740741,86.8480824253426
2038,"3234","weiblich",43.2419982263587,"14627","Meißen",-0.11,"Sachsen",3.76681220415372,3.88703703703704,18.042962962963,77.59,93.6437037037037,11.6544444444444,637.362222222222,113543.499130435,222875.013913043,3.85722222222222,86.6589568595513
2039,"3234","weiblich",43.1483885218405,"14627","Meißen",-0.11,"Sachsen",3.76464507087239,3.91685185185185,18.0764814814815,80.8425,97.9901851851852,11.7272222222222,647.278611111111,112955.467826087,221720.764782609,3.88703703703704,86.4703521361668
2040,"3234","weiblich",43.0550351434136,"14627","Meißen",-0.11,"Sachsen",3.76247918439245,3.94666666666667,18.11,84.095,102.336666666667,11.8,657.195,112367.436521739,220566.515652174,3.91685185185185,86.2822665837854
2024,"3904","weiblich",22.0663676796384,"10042","Merzig-Wadern",-0.02,"Saarland",3.09405462492196,4.96666666666667,17.9445098039216,26.2432352941176,44.3472549019608,11.7141176470588,842.026764705882,52824.9336363636,104330.068181818,5.02666666666667,44.1556719405552
2025,"3904","weiblich",21.894832672562,"10042","Merzig-Wadern",-0.02,"Saarland",3.08625065795707,4.90666666666667,17.9690196078431,28.7864705882353,45.7945098039216,11.7182352941176,817.953529411765,52776.8672727273,104235.136363636,4.96666666666667,43.8123455248996
2026,"3904","weiblich",21.7250587306914,"10042","Merzig-Wadern",-0.02,"Saarland",3.07846637451679,4.84666666666667,17.9935294117647,31.3297058823529,47.2417647058824,11.7223529411765,793.880294117647,52728.8009090909,104140.204545455,4.90666666666667,43.4725445288597
2027,"3904","weiblich",21.557024470726,"10042","Merzig-Wadern",-0.02,"Saarland",3.07070172495445,4.78666666666667,18.0180392156863,33.8729411764706,48.6890196078431,11.7264705882353,769.807058823529,52680.7345454545,104045.272727273,4.84666666666667,43.1362261384978
2028,"3904","weiblich",21.3907088047781,"10042","Merzig-Wadern",-0.02,"Saarland",3.06295665974857,4.72666666666667,18.0425490196078,36.4161764705882,50.1362745098039,11.7305882352941,745.733823529412,52632.6681818182,103950.340909091,4.78666666666667,42.8033481314522
2029,"3904","weiblich",21.2260909358374,"10042","Merzig-Wadern",-0.02,"Saarland",3.05523112950257,4.66666666666667,18.0670588235294,38.9594117647059,51.5835294117647,11.7347058823529,721.660588235294,52584.6018181818,103855.409090909,4.72666666666667,42.4738688678545
2030,"3904","weiblich",21.0631503533128,"10042","Merzig-Wadern",-0.02,"Saarland",3.0475250849445,4.60666666666667,18.091568627451,41.5026470588235,53.0307843137255,11.7388235294118,697.587352941177,52536.5354545455,103760.477272727,4.66666666666667,42.147747281399
2031,"3904","weiblich",20.9018668286474,"10042","Merzig-Wadern",-0.02,"Saarland",3.03983847692665,4.54666666666667,18.1160784313726,44.0458823529412,54.4780392156863,11.7429411764706,673.514117647059,52488.4690909091,103665.545454545,4.60666666666667,41.8249428705623
2032,"3904","weiblich",20.7422204110092,"10042","Merzig-Wadern",-0.02,"Saarland",3.03217125642529,4.48666666666667,18.1405882352941,46.5891176470588,55.9252941176471,11.7470588235294,649.440882352941,52440.4027272727,103570.613636364,4.54666666666667,41.5054156899696
2033,"3904","weiblich",20.5841914230511,"10042","Merzig-Wadern",-0.02,"Saarland",3.02452337454032,4.42666666666667,18.1650980392157,49.1323529411765,57.3725490196078,11.7511764705882,625.367647058824,52392.3363636364,103475.681818182,4.48666666666667,41.1891263419059
2034,"3904","weiblich",20.4277604567442,"10042","Merzig-Wadern",-0.02,"Saarland",3.016894782495,4.36666666666667,18.1896078431373,51.6755882352941,58.8198039215686,11.7552941176471,601.294411764706,52344.27,103380.75,4.42666666666667,40.8760359679681
2035,"3904","weiblich",20.2729083692789,"10042","Merzig-Wadern",-0.02,"Saarland",3.00928543163561,4.30666666666667,18.2141176470588,54.2188235294118,60.2670588235294,11.7594117647059,577.221176470588,52296.2036363636,103285.818181818,4.36666666666667,40.5661062408573
2036,"3904","weiblich",20.119616279035,"10042","Merzig-Wadern",-0.02,"Saarland",3.00169527343114,4.24666666666667,18.2386274509804,56.7620588235294,61.7143137254902,11.7635294117647,553.147941176471,52248.1372727273,103190.886363636,4.30666666666667,40.2592993563068
2037,"3904","weiblich",19.967865561619,"10042","Merzig-Wadern",-0.02,"Saarland",2.994124259473,4.18666666666667,18.263137254902,59.3052941176471,63.161568627451,11.7676470588235,529.074705882353,52200.0709090909,103095.954545455,4.24666666666667,39.9555780251455
2038,"3904","weiblich",19.817637845966,"10042","Merzig-Wadern",-0.02,"Saarland",2.98657234147468,4.12666666666667,18.2876470588235,61.8485294117647,64.6088235294118,11.7717647058824,505.001470588235,52152.0045454545,103001.022727273,4.18666666666667,39.6549054654917
2039,"3904","weiblich",19.668915010508,"10042","Merzig-Wadern",-0.02,"Saarland",2.97903947127149,4.06666666666667,18.3121568627451,64.3917647058824,66.0560784313726,11.7758823529412,480.928235294118,52103.9381818182,102906.090909091,4.12666666666667,39.357245395078
2040,"3904","weiblich",19.5216791794041,"10042","Merzig-Wadern",-0.02,"Saarland",2.97152560082018,4.00666666666667,18.3366666666667,66.935,67.5033333333333,11.78,456.855,52055.8718181818,102811.159090909,4.06666666666667,39.0625620237013
2024,"131","weiblich",45.9455597058601,"14522","Mittelsachsen",-0.17,"Sachsen",3.82745721096288,3.0162962962963,17.6159259259259,26.5333333333333,38.7151851851852,10.6033333333333,617.823333333333,149177.676521739,296194.771304348,2.76666666666667,91.987894691292
2025,"131","weiblich",45.6962684492045,"14522","Mittelsachsen",-0.17,"Sachsen",3.82201664137608,3.14111111111111,17.6422222222222,28.45,41.7061111111111,10.69,629.885,148058.514782609,293972.656956522,3.0162962962963,91.4879281252979
2026,"131","weiblich",45.6046308629709,"14522","Mittelsachsen",-0.17,"Sachsen",3.8200092653766,3.26592592592593,17.6685185185185,30.3666666666667,44.697037037037,10.7766666666667,641.946666666667,146939.353043478,291750.542608696,3.14111111111111,91.3036914375225
2027,"131","weiblich",45.513225027965,"14522","Mittelsachsen",-0.17,"Sachsen",3.81800294367876,3.39074074074074,17.6948148148148,32.2833333333333,47.687962962963,10.8633333333333,654.008333333333,145820.191304348,289528.42826087,3.26592592592593,91.1199226206115
2028,"131","weiblich",45.422050261988,"14522","Mittelsachsen",-0.17,"Sachsen",3.81599767572882,3.51555555555556,17.7211111111111,34.2,50.6788888888889,10.95,666.07,144701.029565217,287306.313913043,3.39074074074074,90.9366202915936
2029,"131","weiblich",45.3311058851025,"14522","Mittelsachsen",-0.17,"Sachsen",3.81399346097334,3.64037037037037,17.7474074074074,36.1166666666667,53.6698148148148,11.0366666666667,678.131666666667,143581.867826087,285084.199565217,3.51555555555556,90.7537830721011
2030,"131","weiblich",45.2403912196245,"14522","Mittelsachsen",-0.17,"Sachsen",3.81199029885917,3.76518518518519,17.7737037037037,38.0333333333333,56.6607407407407,11.1233333333333,690.193333333333,142462.706086957,282862.085217391,3.64037037037037,90.5714095883523
2031,"131","weiblich",45.1499055901145,"14522","Mittelsachsen",-0.17,"Sachsen",3.80998818883344,3.89,17.8,39.95,59.6516666666667,11.21,702.255,141343.544347826,280639.970869565,3.76518518518519,90.3894984711356
2032,"131","weiblich",45.0596483233701,"14522","Mittelsachsen",-0.17,"Sachsen",3.8079871303436,4.01481481481482,17.8262962962963,41.8666666666667,62.6425925925926,11.2966666666667,714.316666666667,140224.382608696,278417.856521739,3.89,90.208048355792
2033,"131","weiblich",44.969618748417,"14522","Mittelsachsen",-0.17,"Sachsen",3.80598712283734,4.13962962962963,17.8525925925926,43.7833333333333,65.6335185185185,11.3833333333333,726.378333333333,139105.220869565,276195.742173913,4.01481481481482,90.0270578821989
2034,"131","weiblich",44.8798161965017,"14522","Mittelsachsen",-0.17,"Sachsen",3.80398816576269,4.26444444444444,17.8788888888889,45.7,68.6244444444444,11.47,738.44,137986.059130435,273973.627826087,4.13962962962963,89.846525694753
2035,"131","weiblich",44.7902400010825,"14522","Mittelsachsen",-0.17,"Sachsen",3.80199025856794,4.38925925925926,17.9051851851852,47.6166666666667,71.6153703703704,11.5566666666667,750.501666666667,136866.897391304,271751.513478261,4.26444444444444,89.666450442354
2036,"131","weiblich",44.7008894978223,"14522","Mittelsachsen",-0.17,"Sachsen",3.79999340070168,4.51407407407407,17.9314814814815,49.5333333333333,74.6062962962963,11.6433333333333,762.563333333333,135747.735652174,269529.399130435,4.38925925925926,89.4868307783882
2037,"131","weiblich",44.6117640245799,"14522","Mittelsachsen",-0.17,"Sachsen",3.79799759161278,4.63888888888889,17.9577777777778,51.45,77.5972222222222,11.73,774.625,134628.573913043,267307.284782609,4.51407407407407,89.3076653607118
2038,"131","weiblich",44.5228629214023,"14522","Mittelsachsen",-0.17,"Sachsen",3.79600283075043,4.7637037037037,17.9840740740741,53.3666666666667,80.5881481481482,11.8166666666667,786.686666666667,133509.412173913,265085.170434783,4.63888888888889,89.1289528516347
2039,"131","weiblich",44.4341855305166,"14522","Mittelsachsen",-0.17,"Sachsen",3.79400911756407,4.88851851851852,18.0103703703704,55.2833333333333,83.5790740740741,11.9033333333333,798.748333333333,132390.250434783,262863.056086957,4.7637037037037,88.9506919179039
2040,"131","weiblich",44.3457311963223,"14522","Mittelsachsen",-0.17,"Sachsen",3.79201645150344,5.01333333333333,18.0366666666667,57.2,86.57,11.99,810.81,131271.088695652,260640.94173913,4.88851851851852,88.772881230688
2024,"3545","weiblich",23.6943634043163,"10043","Neunkirchen",-0.08,"Saarland",3.16523718881329,4.72352941176471,17.8558823529412,24.3741176470588,52.6998039215686,11.4505882352941,1077.24676470588,66974.5672727273,131801.970909091,4.65333333333333,47.4297353313847
2025,"3545","weiblich",23.4648500885313,"10043","Neunkirchen",-0.08,"Saarland",3.15550356049941,4.79372549019608,17.878431372549,25.8482352941176,53.6662745098039,11.5011764705882,1057.29352941176,66730.1345454546,131320.941818182,4.72352941176471,46.9700385529078
2026,"3545","weiblich",23.2382555018944,"10043","Neunkirchen",-0.08,"Saarland",3.14579986470386,4.86392156862745,17.9009803921569,27.3223529411765,54.6327450980392,11.5517647058824,1037.34029411765,66485.7018181818,130839.912727273,4.79372549019608,46.5161908404269
2027,"3545","weiblich",23.0145358406917,"10043","Neunkirchen",-0.08,"Saarland",3.13612600937918,4.93411764705882,17.9235294117647,28.7964705882353,55.5992156862745,11.6023529411765,1017.38705882353,66241.2690909091,130358.883636364,4.86392156862745,46.0681043679483
2028,"3545","weiblich",22.793648048027,"10043","Neunkirchen",-0.08,"Saarland",3.12648190276099,5.0043137254902,17.9460784313725,30.2705882352941,56.5656862745098,11.6529411764706,997.433823529412,65996.8363636364,129877.854545455,4.93411764705882,45.6256928075752
2029,"3545","weiblich",22.5755497996906,"10043","Neunkirchen",-0.08,"Saarland",3.11686745336709,5.07450980392157,17.9686274509804,31.7447058823529,57.5321568627451,11.7035294117647,977.480588235294,65752.4036363636,129396.825454545,5.0043137254902,45.1888713011453
2030,"3545","weiblich",22.3601994903189,"10043","Neunkirchen",-0.08,"Saarland",3.1072825699966,5.14470588235294,17.9911764705882,33.2188235294118,58.4986274509804,11.7541176470588,957.527352941177,65507.9709090909,128915.796363636,5.07450980392157,44.7575564324556
2031,"3545","weiblich",22.1475562198405,"10043","Neunkirchen",-0.08,"Saarland",3.09772716172912,5.21490196078431,18.0137254901961,34.6929411764706,59.4650980392157,11.8047058823529,937.574117647059,65263.5381818182,128434.767272727,5.14470588235294,44.3316662000605
2032,"3545","weiblich",21.9375797802015,"10043","Neunkirchen",-0.08,"Saarland",3.08820113792381,5.28509803921569,18.0362745098039,36.1670588235294,60.431568627451,11.8552941176471,917.620882352941,65019.1054545455,127953.738181818,5.21490196078431,43.9111199906312
2033,"3545","weiblich",21.7302306423632,"10043","Neunkirchen",-0.08,"Saarland",3.0787044082186,5.35529411764706,18.0588235294118,37.6411764705882,61.3980392156863,11.9058823529412,897.667647058824,64774.6727272727,127472.709090909,5.28509803921569,43.4958385528631
2034,"3545","weiblich",21.5254699435682,"10043","Neunkirchen",-0.08,"Saarland",3.06923688252928,5.42549019607843,18.0813725490196,39.1152941176471,62.3645098039216,11.9564705882353,877.714411764706,64530.24,126991.68,5.35529411764706,43.085743971919
2035,"3545","weiblich",21.323259474866,"10043","Neunkirchen",-0.08,"Saarland",3.05979847104866,5.4956862745098,18.1039215686275,40.5894117647059,63.3309803921569,12.0070588235294,857.761176470588,64285.8072727273,126510.650909091,5.42549019607843,42.6807596443971
2036,"3545","weiblich",21.1235616688954,"10043","Neunkirchen",-0.08,"Saarland",3.05038908424573,5.56588235294118,18.1264705882353,42.0635294117647,64.2974509803922,12.0576470588235,837.807941176471,64041.3745454545,126029.621818182,5.4956862745098,42.2808102538112
2037,"3545","weiblich",20.9263395879152,"10043","Neunkirchen",-0.08,"Saarland",3.0410086328648,5.63607843137255,18.1490196078431,43.5376470588235,65.2639215686275,12.1082352941176,817.854705882353,63796.9418181818,125548.592727273,5.56588235294118,41.8858217465724
2038,"3545","weiblich",20.7315569120803,"10043","Neunkirchen",-0.08,"Saarland",3.03165702792467,5.70627450980392,18.171568627451,45.0117647058824,66.2303921568627,12.1588235294118,797.901470588235,63552.5090909091,125067.563636364,5.63607843137255,41.4957213084613
2039,"3545","weiblich",20.5391779279554,"10043","Neunkirchen",-0.08,"Saarland",3.02233418071775,5.77647058823529,18.1941176470588,46.4858823529412,67.196862745098,12.2094117647059,777.948235294118,63308.0763636364,124586.534545455,5.70627450980392,41.1104373415783
2040,"3545","weiblich",20.3491675172633,"10043","Neunkirchen",-0.08,"Saarland",3.01304000280925,5.84666666666667,18.2166666666667,47.96,68.1633333333333,12.26,757.995,63063.6436363636,124105.505454545,5.77647058823529,40.7298994417641
2024,"2641","weiblich",46.8064448662129,"14730","Nordsachsen",-0.06,"Sachsen",3.84602090425885,4.15705882352941,17.763137254902,22.5332352941176,34.2850980392157,11.4152941176471,643.331764705882,100523.096363636,199279.025454545,4.14666666666667,93.6938984280841
2025,"2641","weiblich",46.5915712736498,"14730","Nordsachsen",-0.06,"Sachsen",3.84141965081592,4.16745098039216,17.7996078431373,26.0164705882353,36.8035294117647,11.4505882352941,637.563529411765,100248.192727273,198734.050909091,4.15705882352941,93.2634623079731
2026,"2641","weiblich",46.3779393978914,"14730","Nordsachsen",-0.06,"Sachsen",3.83682390216191,4.1778431372549,17.8360784313725,29.4997058823529,39.3219607843137,11.4858823529412,631.795294117647,99973.2890909091,198189.076363636,4.16745098039216,92.8355153205658
2027,"2641","weiblich",46.1655408947667,"14730","Nordsachsen",-0.06,"Sachsen",3.83223365171106,4.18823529411765,17.8725490196078,32.9829411764706,41.8403921568627,11.5211764705882,626.027058823529,99698.3854545455,197644.101818182,4.1778431372549,92.4100407279827
2028,"2641","weiblich",45.9543674831999,"14730","Nordsachsen",-0.06,"Sachsen",3.82764889288551,4.19862745098039,17.9090196078431,36.4661764705882,44.3588235294118,11.5564705882353,620.258823529412,99423.4818181818,197099.127272727,4.18823529411765,91.9870219189932
2029,"2641","weiblich",45.7444109446849,"14730","Nordsachsen",-0.06,"Sachsen",3.82306961911526,4.20901960784314,17.9454901960784,39.9494117647059,46.8772549019608,11.5917647058824,614.490588235294,99148.5781818182,196554.152727273,4.19862745098039,91.5664424079591
2030,"2641","weiblich",45.5356631227636,"14730","Nordsachsen",-0.06,"Sachsen",3.81849582383817,4.21941176470588,17.9819607843137,43.4326470588235,49.3956862745098,11.6270588235294,608.722352941176,98873.6745454545,196009.178181818,4.20901960784314,91.1482858337873
2031,"2641","weiblich",45.3281159225092,"14730","Nordsachsen",-0.06,"Sachsen",3.81392750049994,4.22980392156863,18.018431372549,46.9158823529412,51.9141176470588,11.6623529411765,602.954117647059,98598.7709090909,195464.203636364,4.21941176470588,90.7325359588926
2032,"2641","weiblich",45.1217613100147,"14730","Nordsachsen",-0.06,"Sachsen",3.80936464255413,4.24019607843137,18.0549019607843,50.3991176470588,54.4325490196078,11.6976470588235,597.185882352941,98323.8672727273,194919.229090909,4.22980392156863,90.3191766681689
2033,"2641","weiblich",44.9165913118851,"14730","Nordsachsen",-0.06,"Sachsen",3.80480724346211,4.25058823529412,18.0913725490196,53.8823529411765,56.9509803921569,11.7329411764706,591.417647058823,98048.9636363636,194374.254545455,4.24019607843137,89.9081919679711
2034,"2641","weiblich",44.7125980147352,"14730","Nordsachsen",-0.06,"Sachsen",3.80025529669311,4.26098039215686,18.1278431372549,57.3655882352941,59.4694117647059,11.7682352941176,585.649411764706,97774.06,193829.28,4.25058823529412,89.4995659851046
2035,"2641","weiblich",44.5097735646914,"14730","Nordsachsen",-0.06,"Sachsen",3.79570879572413,4.27137254901961,18.1643137254902,60.8488235294118,61.9878431372549,11.8035294117647,579.881176470588,97499.1563636364,193284.305454545,4.26098039215686,89.093282965826
2036,"2641","weiblich",44.3081101668977,"14730","Nordsachsen",-0.06,"Sachsen",3.79116773404001,4.28176470588235,18.2007843137255,64.3320588235294,64.5062745098039,11.8388235294118,574.112941176471,97224.2527272727,192739.330909091,4.27137254901961,88.6893272748501
2037,"2641","weiblich",44.1076000850267,"14730","Nordsachsen",-0.06,"Sachsen",3.78663210513335,4.2921568627451,18.2372549019608,67.8152941176471,67.0247058823529,11.8741176470588,568.344705882353,96949.3490909091,192194.356363636,4.28176470588235,88.2876833943682
2038,"2641","weiblich",43.9082356407952,"14730","Nordsachsen",-0.06,"Sachsen",3.78210190250456,4.30254901960784,18.2737254901961,71.2985294117647,69.5431372549019,11.9094117647059,562.576470588235,96674.4454545455,191649.381818182,4.2921568627451,87.888335923075
2039,"2641","weiblich",43.710009213483,"14730","Nordsachsen",-0.06,"Sachsen",3.77757711966182,4.31294117647059,18.3101960784314,74.7817647058824,72.061568627451,11.9447058823529,556.808235294118,96399.5418181818,191104.407272727,4.30254901960784,87.4912695752026
2040,"2641","weiblich",43.5129132394575,"14730","Nordsachsen",-0.06,"Sachsen",3.77305775012107,4.32333333333333,18.3466666666667,78.265,74.58,11.98,551.04,96124.6381818182,190559.432727273,4.31294117647059,87.0964691795647
2024,"4336","weiblich",21.206731256775,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.05431864339369,3.4962962962963,18.3388888888889,57.4666666666667,46.7448148148148,11.5722222222222,804.756666666667,167779.170434783,329984.91826087,3.30666666666667,42.4993179299876
2025,"4336","weiblich",21.0262757258732,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0457728806353,3.59111111111111,18.32,57.45,49.2338888888889,11.5983333333333,805.135,167559.755652174,329553.377391304,3.4962962962963,42.1484654823814
2026,"4336","weiblich",20.8910657037772,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.0393215892877,3.68592592592593,18.3011111111111,57.4333333333333,51.722962962963,11.6244444444444,805.513333333333,167340.340869565,329121.836521739,3.59111111111111,41.8811071435911
2027,"4336","weiblich",20.7570087868519,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.03288396250463,3.78074074074074,18.2822222222222,57.4166666666667,54.212037037037,11.6505555555556,805.891666666667,167120.926086957,328690.295652174,3.68592592592593,41.6159980274492
2028,"4336","weiblich",20.6240933268255,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.02645997134299,3.87555555555556,18.2633333333333,57.4,56.7011111111111,11.6766666666667,806.27,166901.511304348,328258.754782609,3.78074074074074,41.3531157173126
2029,"4336","weiblich",20.4923078094477,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.02004958692099,3.97037037037037,18.2444444444444,57.3833333333333,59.1901851851852,11.7027777777778,806.648333333333,166682.096521739,327827.213913043,3.87555555555556,41.0924380510483
2030,"4336","weiblich",20.361640852775,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.01365278041802,4.06518518518519,18.2255555555556,57.3666666666667,61.6792592592593,11.7288888888889,807.026666666667,166462.68173913,327395.673043478,3.97037037037037,40.8339431178181
2031,"4336","weiblich",20.2320812054799,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00726952307451,4.16,18.2066666666667,57.35,64.1683333333333,11.755,807.405,166243.266956522,326964.132173913,4.06518518518519,40.5776092549102
2032,"4336","weiblich",20.1036177451835,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",3.00089978619182,4.25481481481482,18.1877777777778,57.3333333333333,66.6574074074074,11.7811111111111,807.783333333333,166023.852173913,326532.591304348,4.16,40.3234150446125
2033,"4336","weiblich",19.9762394768116,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.99454354113207,4.34962962962963,18.1688888888889,57.3166666666667,69.1464814814815,11.8072222222222,808.161666666667,165804.437391304,326101.050434783,4.25481481481482,40.07133931113
2034,"4336","weiblich",19.8499355309741,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.98820075931805,4.44444444444444,18.15,57.3,71.6355555555556,11.8333333333333,808.54,165585.022608696,325669.509565217,4.34962962962963,39.8213611175447
2035,"4336","weiblich",19.7246951623661,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.9818714122331,4.53925925925926,18.1311111111111,57.2833333333333,74.1246296296296,11.8594444444444,808.918333333333,165365.607826087,325237.968695652,4.44444444444444,39.5734597628169
2036,"4336","weiblich",19.6005077481923,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.97555547142094,4.63407407407407,18.1122222222222,57.2666666666667,76.6137037037037,11.8855555555556,809.296666666667,165146.193043478,324806.427826087,4.53925925925926,39.3276147788278
2037,"4336","weiblich",19.4773627866123,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96925290848556,4.72888888888889,18.0933333333333,57.25,79.1027777777778,11.9116666666667,809.675,164926.77826087,324374.886956522,4.63407407407407,39.0838059274635
2038,"4336","weiblich",19.3552498952086,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.96296369509112,4.8237037037037,18.0744444444444,57.2333333333333,81.5918518518519,11.9377777777778,810.053333333333,164707.363478261,323943.346086957,4.72888888888889,38.8420131977375
2039,"4336","weiblich",19.2341588094747,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95668780296176,4.91851851851852,18.0555555555556,57.2166666666667,84.0809259259259,11.9638888888889,810.431666666667,164487.948695652,323511.805217391,4.8237037037037,38.602216802954
2040,"4336","weiblich",19.1140793813249,"10041","Regionalverband Saarbrücken",-0.03,"Saarland",2.95042520388155,5.01333333333333,18.0366666666667,57.2,86.57,11.99,810.81,164268.533913043,323080.264347826,4.91851851851852,38.3643971779093
2024,"460","weiblich",22.4181471412602,"10044","Saarlouis",-0.06,"Saarland",3.10987077110936,3.38703703703704,18.5492592592593,50.4988888888889,43.1996296296296,11.5655555555556,791.162777777778,99318.1008695652,194727.700869565,3.17333333333333,44.9057492937927
2025,"460","weiblich",22.2425692155121,"10044","Saarlouis",-0.06,"Saarland",3.10200798499042,3.49388888888889,18.5188888888889,51.0483333333333,46.2494444444444,11.5833333333333,796.794166666667,99057.6513043478,194217.051304348,3.38703703703704,44.5536943546193
2026,"460","weiblich",22.1213306743583,"10044","Saarlouis",-0.06,"Saarland",3.09654233191341,3.60074074074074,18.4885185185185,51.5977777777778,49.2992592592593,11.6011111111111,802.425555555556,98797.2017391304,193706.40173913,3.49388888888889,44.3105439554041
2027,"460","weiblich",22.0009648489561,"10044","Saarlouis",-0.06,"Saarland",3.09108630916737,3.70759259259259,18.4581481481481,52.1472222222222,52.3490740740741,11.6188888888889,808.056944444444,98536.752173913,193195.752173913,3.60074074074074,44.0691457820931
2028,"460","weiblich",21.8814643073922,"10044","Saarlouis",-0.06,"Saarland",3.08563989978392,3.81444444444444,18.4277777777778,52.6966666666667,55.3988888888889,11.6366666666667,813.688333333333,98276.3026086957,192685.102608696,3.70759259259259,43.8294848969848
2029,"460","weiblich",21.7628216897824,"10044","Saarlouis",-0.06,"Saarland",3.08020308682457,3.9212962962963,18.3974074074074,53.2461111111111,58.4487037037037,11.6544444444444,819.319722222222,98015.8530434783,192174.453043478,3.81444444444444,43.591546507304
