"Meldejahr","STATIONS_ID","Geschlecht","Inzidenz","LandkreisID","Kreis","Bevölkerungsentwicklung","Bundesland","Inzidenz_log","Wintertemperatur","Sommertemperatur","Frühlingsniederschlag","Sommerniederschlag","Jahrestemperatur","Jahresniederschlag","Bevölkerung","Bevölkerung_Insg","Wintertemperatur_Vorjahr","Gesamt_Inzidenz"
2039,"3946","männlich",44.5700827481244,"14523","Vogtlandkreis",-0.2,"Sachsen",3.79706284354468,3.91098039215686,16.9854901960784,72.4835294117647,73.6007843137255,11.2541176470588,606.837647058824,92707.9272727273,190278.218181818,3.83862745098039,88.931469140101
2040,"3946","männlich",44.4270688520629,"14523","Vogtlandkreis",-0.2,"Sachsen",3.79384894250198,3.98333333333333,17.0266666666667,74.295,74.88,11.33,604.865,91721.6727272727,188253.981818182,3.91098039215686,88.6484913718954
2024,"222","männlich",49.6782137654796,"14524","Zwickau",-0.19,"Sachsen",3.9055664821777,3.22627450980392,16.4125490196078,54.8864705882353,56.2894117647059,10.3576470588235,877.376764705882,150501.887727273,308153.49,3.17666666666667,99.0051363012967
2025,"222","männlich",49.2442411193299,"14524","Zwickau",-0.19,"Sachsen",3.89679242919386,3.27588235294118,16.4650980392157,56.8729411764706,57.5788235294118,10.4252941176471,860.653529411765,149190.775454545,305468.98,3.22627450980392,98.1440527634445
2026,"222","männlich",48.8150217171617,"14524","Zwickau",-0.19,"Sachsen",3.88803808756459,3.32549019607843,16.5176470588235,58.8594117647059,58.8682352941176,10.4929411764706,843.930294117647,147879.663181818,302784.47,3.27588235294118,97.2923611608211
2027,"222","männlich",48.3904951387941,"14524","Zwickau",-0.19,"Sachsen",3.87930341300735,3.37509803921569,16.5701960784314,60.8458823529412,60.1576470588235,10.5605882352941,827.207058823529,146568.550909091,300099.96,3.32549019607843,96.4499425963093
2028,"222","männlich",47.9706018270048,"14524","Zwickau",-0.19,"Sachsen",3.87058836133906,3.42470588235294,16.6227450980392,62.8323529411765,61.4470588235294,10.6282352941176,810.483823529412,145257.438636364,297415.45,3.37509803921569,95.6166798641455
2029,"222","männlich",47.5552830739563,"14524","Zwickau",-0.19,"Sachsen",3.86189288847591,3.4743137254902,16.6752941176471,64.8188235294118,62.7364705882353,10.6958823529412,793.760588235294,143946.326363636,294730.94,3.42470588235294,94.7924574234206
2030,"222","männlich",47.1444810078532,"14524","Zwickau",-0.19,"Sachsen",3.85321695043311,3.52392156862745,16.7278431372549,66.8052941176471,64.0258823529412,10.7635294117647,777.037352941176,142635.214090909,292046.43,3.4743137254902,93.9771613720301
2031,"222","männlich",46.7381385798283,"14524","Zwickau",-0.19,"Sachsen",3.8445605033247,3.57352941176471,16.7803921568627,68.7917647058824,65.3152941176471,10.8311764705882,760.314117647059,141324.101818182,289361.92,3.52392156862745,93.1706794210699
2032,"222","männlich",46.3361995510501,"14524","Zwickau",-0.19,"Sachsen",3.83592350336331,3.62313725490196,16.8329411764706,70.7782352941176,66.6047058823529,10.8988235294118,743.590882352941,140012.989545455,286677.41,3.57352941176471,92.3729008696637
2033,"222","männlich",45.9386084800529,"14524","Zwickau",-0.19,"Sachsen",3.82730590685995,3.67274509803922,16.8854901960784,72.764705882353,67.8941176470588,10.9664705882353,726.867647058824,138701.877272727,283992.9,3.62313725490196,91.5837165802201
2034,"222","männlich",45.5453107102786,"14524","Zwickau",-0.19,"Sachsen",3.81870767022375,3.72235294117647,16.9380392156863,74.7511764705882,69.1835294117647,11.0341176470588,710.144411764706,137390.765,281308.39,3.67274509803922,90.8030189541055
2035,"222","männlich",45.1562523578335,"14524","Zwickau",-0.19,"Sachsen",3.8101287499618,3.77196078431373,16.9905882352941,76.7376470588235,70.4729411764706,11.1017647058824,693.421176470588,136079.652727273,278623.88,3.72235294117647,90.0307019077316
2036,"222","männlich",44.77138029945,"14524","Zwickau",-0.19,"Sachsen",3.80156910267888,3.82156862745098,17.043137254902,78.7241176470588,71.7623529411765,11.1694117647059,676.697941176471,134768.540454545,275939.37,3.77196078431373,89.2666608490446
2037,"222","männlich",44.3906421606537,"14524","Zwickau",-0.19,"Sachsen",3.79302868507728,3.87117647058823,17.0956862745098,80.7105882352941,73.0517647058823,11.2370588235294,659.974705882353,133457.428181818,273254.86,3.82156862745098,88.5107926544114
2038,"222","männlich",44.0139863041297,"14524","Zwickau",-0.19,"Sachsen",3.78450745395652,3.92078431372549,17.1482352941176,82.6970588235294,74.3411764705882,11.3047058823529,643.251470588235,132146.315909091,270570.35,3.87117647058823,87.7629956458955
2039,"222","männlich",43.6413618182861,"14524","Zwickau",-0.19,"Sachsen",3.77600536621323,3.97039215686274,17.2007843137255,84.6835294117647,75.6305882352941,11.3723529411765,626.528235294118,130835.203636364,267885.84,3.92078431372549,87.023169568915
2040,"222","männlich",43.2727185060096,"14524","Zwickau",-0.19,"Sachsen",3.76752237884081,4.02,17.2533333333333,86.67,76.92,11.44,609.805,129524.091363636,265201.33,3.97039215686274,86.2912155702759
2024,"1050","weiblich",44.3936273604891,"14625","Bautzen",-0.17,"Sachsen",3.79309593122015,4.42705882352941,17.7607843137255,50.2294117647059,53.2923529411765,11.6411764705882,689.419117647059,149564.275909091,295410.505909091,4.46666666666667,88.9468711874285
2025,"1050","weiblich",44.1968975757088,"14625","Bautzen",-0.17,"Sachsen",3.78865459602535,4.38745098039216,17.721568627451,49.5088235294118,53.7847058823529,11.6023529411765,678.838235294118,148399.551818182,293110.011818182,4.42705882352941,88.5512790535241
2026,"1050","weiblich",44.0012684181933,"14625","Bautzen",-0.17,"Sachsen",3.78421846118896,4.3478431372549,17.6823529411765,48.7882352941176,54.2770588235294,11.5635294117647,668.257352941176,147234.827727273,290809.517727273,4.38745098039216,88.1579079084667
2027,"1050","weiblich",43.8067327192964,"14625","Bautzen",-0.17,"Sachsen",3.77978752062188,4.30823529411765,17.643137254902,48.0676470588235,54.7694117647059,11.5247058823529,657.676470588235,146070.103636364,288509.023636364,4.3478431372549,87.7667432358582
2028,"1050","weiblich",43.613283362952,"14625","Bautzen",-0.17,"Sachsen",3.77536176824214,4.26862745098039,17.6039215686275,47.3470588235294,55.2617647058823,11.4858823529412,647.095588235294,144905.379545455,286208.529545455,4.30823529411765,87.3777706261455
2029,"1050","weiblich",43.4209132852491,"14625","Bautzen",-0.17,"Sachsen",3.77094119797489,4.22901960784314,17.5647058823529,46.6264705882353,55.7541176470588,11.4470588235294,636.514705882353,143740.655454545,283908.035454545,4.26862745098039,86.9909757757526
2030,"1050","weiblich",43.2296154740097,"14625","Bautzen",-0.17,"Sachsen",3.7665258037524,4.18941176470588,17.5254901960784,45.9058823529412,56.2464705882353,11.4082352941176,625.933823529412,142575.931363636,281607.541363636,4.22901960784314,86.6063444862212
2031,"1050","weiblich",43.039382968371,"14625","Bautzen",-0.17,"Sachsen",3.76211557951403,4.14980392156863,17.4862745098039,45.1852941176471,56.7388235294118,11.3694117647059,615.352941176471,141411.207272727,279307.047272727,4.18941176470588,86.2238626633572
2032,"1050","weiblich",42.8502088583708,"14625","Bautzen",-0.17,"Sachsen",3.75771051920626,4.11019607843137,17.4470588235294,44.4647058823529,57.2311764705882,11.3305882352941,604.772058823529,140246.483181818,277006.553181818,4.14980392156863,85.8435163163879
2033,"1050","weiblich",42.6620862845373,"14625","Bautzen",-0.17,"Sachsen",3.75331061678264,4.07058823529412,17.4078431372549,43.7441176470588,57.7235294117647,11.2917647058824,594.191176470588,139081.759090909,274706.059090909,4.11019607843137,85.4652915571224
2034,"1050","weiblich",42.4750084374813,"14625","Bautzen",-0.17,"Sachsen",3.7489158662038,4.03098039215686,17.3686274509804,43.0235294117647,58.2158823529412,11.2529411764706,583.610294117647,137917.035,272405.565,4.07058823529412,85.0891745991232
2035,"1050","weiblich",42.2889685574931,"14625","Bautzen",-0.17,"Sachsen",3.74452626143745,3.99137254901961,17.3294117647059,42.3029411764706,58.7082352941176,11.2141176470588,573.029411764706,136752.310909091,270105.070909091,4.03098039215686,84.7151517568824
2036,"1050","weiblich",42.1039599341424,"14625","Bautzen",-0.17,"Sachsen",3.74014179645836,3.95176470588235,17.2901960784314,41.5823529411765,59.2005882352941,11.1752941176471,562.448529411765,135587.586818182,267804.576818182,3.99137254901961,84.3432094450074
2037,"1050","weiblich",41.9199759058819,"14625","Bautzen",-0.17,"Sachsen",3.73576246524835,3.9121568627451,17.2509803921569,40.8617647058824,59.6929411764706,11.1364705882353,551.867647058824,134422.862727273,265504.082727273,3.95176470588235,83.9733341774115
2038,"1050","weiblich",41.737009859654,"14625","Bautzen",-0.17,"Sachsen",3.7313882617963,3.87254901960784,17.2117647058824,40.1411764705882,60.1852941176471,11.0976470588235,541.286764705882,133258.138636364,263203.588636364,3.9121568627451,83.6055125665132
2039,"1050","weiblich",41.5550552305016,"14625","Bautzen",-0.17,"Sachsen",3.72701918009812,3.83294117647059,17.1725490196078,39.4205882352941,60.6776470588235,11.0588235294118,530.705882352941,132093.414545455,260903.094545455,3.87254901960784,83.2397313224423
2040,"1050","weiblich",41.3741055011813,"14625","Bautzen",-0.17,"Sachsen",3.72265521415673,3.79333333333333,17.1333333333333,38.7,61.17,11.02,520.125,130928.690454545,258602.600454545,3.83294117647059,82.8759772522518
2024,"853","weiblich",50.7290615149942,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.92649895180161,2.98313725490196,16.616862745098,48.06,52.4298039215686,10.4235294117647,840.039411764706,125598.897727273,247998.084090909,2.86,101.620568577983
2025,"853","weiblich",50.4296977983905,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.92058024357396,3.10627450980392,16.6870588235294,48.42,53.8929411764706,10.5170588235294,840.178823529412,125312.795454545,247433.168181818,2.98313725490196,101.02027067553
2026,"853","weiblich",50.1325479614295,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.91467045706195,3.22941176470588,16.7572549019608,48.78,55.3560784313726,10.6105882352941,840.318235294118,125026.693181818,246868.252272727,3.10627450980392,100.424416308404
2027,"853","weiblich",49.8375930023297,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.90876957881719,3.35254901960784,16.8274509803922,49.14,56.8192156862745,10.7041176470588,840.457647058823,124740.590909091,246303.336363636,3.22941176470588,99.8329673031642
2028,"853","weiblich",49.5448141025901,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.90287759541159,3.4756862745098,16.8976470588235,49.5,58.2823529411765,10.7976470588235,840.597058823529,124454.488636364,245738.420454545,3.35254901960784,99.2458858548948
2029,"853","weiblich",49.2541926250424,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89699449343728,3.59882352941176,16.9678431372549,49.86,59.7454901960784,10.8911764705882,840.736470588235,124168.386363636,245173.504545455,3.4756862745098,98.6631345232844
2030,"853","weiblich",48.9657101119261,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.89112025950661,3.72196078431373,17.0380392156863,50.22,61.2086274509804,10.9847058823529,840.875882352941,123882.284090909,244608.588636364,3.59882352941176,98.0846762287518
2031,"853","weiblich",48.6793482829864,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.88525488025211,3.84509803921569,17.1082352941176,50.58,62.6717647058824,11.0782352941176,841.015294117647,123596.181818182,244043.672727273,3.72196078431373,97.5104742486186
2032,"853","weiblich",48.3950890335928,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.87939834232646,3.96823529411765,17.178431372549,50.94,64.1349019607843,11.1717647058824,841.154705882353,123310.079545455,243478.756818182,3.84509803921569,96.9404922133238
2033,"853","weiblich",48.1129144328806,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.87355063240245,4.09137254901961,17.2486274509804,51.3,65.5980392156863,11.2652941176471,841.294117647059,123023.977272727,242913.840909091,3.96823529411765,96.3746941026818
2034,"853","weiblich",47.8328067219128,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.86771173717297,4.21450980392157,17.3188235294118,51.66,67.0611764705882,11.3588235294118,841.433529411765,122737.875,242348.925,4.09137254901961,95.8130442421858
2035,"853","weiblich",47.5547483118637,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.86188164335098,4.33764705882353,17.3890196078431,52.02,68.5243137254902,11.4523529411765,841.572941176471,122451.772727273,241784.009090909,4.21450980392157,95.2555072993508
2036,"853","weiblich",47.2787217822233,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.85606033766943,4.46078431372549,17.4592156862745,52.38,69.9874509803922,11.5458823529412,841.712352941177,122165.670454545,241219.093181818,4.33764705882353,94.7020482801017
2037,"853","weiblich",47.0047098790219,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.85024780688131,4.58392156862745,17.5294117647059,52.74,71.4505882352941,11.6394117647059,841.851764705882,121879.568181818,240654.177272727,4.46078431372549,94.1526325251998
2038,"853","weiblich",46.7326955130758,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.84444403775955,4.70705882352941,17.5996078431373,53.1,72.9137254901961,11.7329411764706,841.991176470588,121593.465909091,240089.261363636,4.58392156862745,93.6072257067125
2039,"853","weiblich",46.462661758252,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.83864901709704,4.83019607843137,17.6698039215686,53.46,74.376862745098,11.8264705882353,842.130588235294,121307.363636364,239524.345454545,4.70705882352941,93.0657938245224
2040,"853","weiblich",46.1945918497541,"14511","Chemnitz, Stadt",-0.05,"Sachsen",3.83286273170656,4.95333333333333,17.74,53.82,75.84,11.92,842.27,121021.261363636,238959.429545455,4.83019607843137,92.5283032028774
2024,"314","weiblich",40.8710236166283,"14612","Dresden, Stadt",0.06,"Sachsen",3.71042134293488,3.65549019607843,17.1407843137255,46.8558823529412,47.4405882352941,11.1358823529412,730.468235294118,284747.471818182,564847.302727273,3.61,81.9218287334871
2025,"314","weiblich",40.5522698888294,"14612","Dresden, Stadt",0.06,"Sachsen",3.70259175652444,3.70098039215686,17.1249019607843,48.9617647058824,50.7811764705882,11.1417647058824,729.036470588235,285521.943636364,566383.605454545,3.65549019607843,81.2830274167032
2026,"314","weiblich",40.2366668983074,"14612","Dresden, Stadt",0.06,"Sachsen",3.69477869180188,3.74647058823529,17.1090196078431,51.0676470588235,54.1217647058824,11.1476470588235,727.604705882353,286296.415454545,567919.908181818,3.70098039215686,80.6505385073985
2027,"314","weiblich",39.9241783440784,"14612","Dresden, Stadt",0.06,"Sachsen",3.68698211390379,3.79196078431373,17.093137254902,53.1735294117647,57.4623529411765,11.1535294117647,726.172941176471,287070.887272727,569456.210909091,3.74647058823529,80.0242893025019
2028,"314","weiblich",39.6147683964565,"14612","Dresden, Stadt",0.06,"Sachsen",3.67920198804032,3.83745098039216,17.0772549019608,55.2794117647059,60.8029411764706,11.1594117647059,724.741176470588,287845.359090909,570992.513636364,3.79196078431373,79.4042080424992
2029,"314","weiblich",39.3084016903011,"14612","Dresden, Stadt",0.06,"Sachsen",3.67143827949501,3.88294117647059,17.0613725490196,57.3852941176471,64.1435294117647,11.1652941176471,723.309411764706,288619.830909091,572528.816363636,3.83745098039216,78.7902238979186
2030,"314","weiblich",39.0050433183689,"14612","Dresden, Stadt",0.06,"Sachsen",3.66369095362468,3.92843137254902,17.0454901960784,59.4911764705882,67.4841176470588,11.1711764705882,721.877647058824,289394.302727273,574065.119090909,3.88294117647059,78.1822669560269
2031,"314","weiblich",38.70465882477,"14612","Dresden, Stadt",0.06,"Sachsen",3.65595997585927,3.97392156862745,17.0296078431373,61.5970588235294,70.8247058823529,11.1770588235294,720.445882352941,290168.774545455,575601.421818182,3.92843137254902,77.5802682077325
2032,"314","weiblich",38.4072141985248,"14612","Dresden, Stadt",0.06,"Sachsen",3.64824531170162,4.01941176470588,17.0137254901961,63.7029411764706,74.1652941176471,11.1829411764706,719.014117647059,290943.246363636,577137.724545455,3.97392156862745,76.9841595346918
2033,"314","weiblich",38.1126758672223,"14612","Dresden, Stadt",0.06,"Sachsen",3.6405469267274,4.06490196078431,16.9978431372549,65.8088235294118,77.5058823529412,11.1888235294118,717.582352941176,291717.718181818,578674.027272727,4.01941176470588,76.3938736966172
2034,"314","weiblich",37.8210106907757,"14612","Dresden, Stadt",0.06,"Sachsen",3.63286478658492,4.11039215686275,16.9819607843137,67.9147058823529,80.8464705882353,11.1947058823529,716.150588235294,292492.19,580210.33,4.06490196078431,75.8093443187799
2035,"314","weiblich",37.5321859552752,"14612","Dresden, Stadt",0.06,"Sachsen",3.62519885699496,4.15588235294118,16.9660784313725,70.0205882352941,84.1870588235294,11.2005882352941,714.718823529412,293266.661818182,581746.632727273,4.11039215686275,75.2305058797075
2036,"314","weiblich",37.2461693669357,"14612","Dresden, Stadt",0.06,"Sachsen",3.61754910375065,4.20137254901961,16.9501960784314,72.1264705882353,87.5276470588235,11.2064705882353,713.287058823529,294041.133636364,583282.935454545,4.15588235294118,74.6572936990719
